2022-11-15 10:52:35,092 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:52:35,569 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:52:36,196 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:52:45,042 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-11-15 10:52:45,155 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:53:08,812 INFO  SwAddin.cs: 294 - Assembly export called for file ip200_description
2022-11-15 10:53:08,813 INFO  SwAddin.cs: 299 - Save is required
2022-11-15 10:53:08,813 INFO  SwAddin.cs: 313 - Saving assembly
2022-11-15 10:53:11,008 INFO  SwAddin.cs: 316 - Opening property manager
2022-11-15 10:53:11,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ip200_description
2022-11-15 10:53:11,010 INFO  ExportHelperExtension.cs: 1136 - Found 603 in ip200_description
2022-11-15 10:53:11,011 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in ip200_description
2022-11-15 10:53:11,011 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-11-15 10:53:11,012 INFO  ExportHelperExtension.cs: 1160 - 161 components to check
2022-11-15 10:53:11,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ��ASSY-1
2022-11-15 10:53:11,013 INFO  ExportHelperExtension.cs: 1136 - Found 67 in ��ASSY-1
2022-11-15 10:53:11,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ��ASSY-1
2022-11-15 10:53:11,013 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from NREAR2-1
2022-11-15 10:53:11,014 INFO  ExportHelperExtension.cs: 1136 - Found 23 in NREAR2-1
2022-11-15 10:53:11,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in NREAR2-1
2022-11-15 10:53:11,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from G2-1
2022-11-15 10:53:11,015 INFO  ExportHelperExtension.cs: 1136 - Found 25 in G2-1
2022-11-15 10:53:11,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in G2-1
2022-11-15 10:53:11,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from R1-2
2022-11-15 10:53:11,016 INFO  ExportHelperExtension.cs: 1136 - Found 25 in R1-2
2022-11-15 10:53:11,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in R1-2
2022-11-15 10:53:11,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from R1-1
2022-11-15 10:53:11,017 INFO  ExportHelperExtension.cs: 1136 - Found 25 in R1-1
2022-11-15 10:53:11,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in R1-1
2022-11-15 10:53:11,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ip200_description
2022-11-15 10:53:11,018 INFO  ExportHelperExtension.cs: 1136 - Found 603 in ip200_description
2022-11-15 10:53:11,020 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in ip200_description
2022-11-15 10:53:11,020 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-11-15 10:53:11,021 INFO  ExportHelperExtension.cs: 1160 - 161 components to check
2022-11-15 10:53:11,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ��ASSY-1
2022-11-15 10:53:11,021 INFO  ExportHelperExtension.cs: 1136 - Found 67 in ��ASSY-1
2022-11-15 10:53:11,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ��ASSY-1
2022-11-15 10:53:11,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from NREAR2-1
2022-11-15 10:53:11,023 INFO  ExportHelperExtension.cs: 1136 - Found 23 in NREAR2-1
2022-11-15 10:53:11,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in NREAR2-1
2022-11-15 10:53:11,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from G2-1
2022-11-15 10:53:11,024 INFO  ExportHelperExtension.cs: 1136 - Found 25 in G2-1
2022-11-15 10:53:11,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in G2-1
2022-11-15 10:53:11,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from R1-2
2022-11-15 10:53:11,025 INFO  ExportHelperExtension.cs: 1136 - Found 25 in R1-2
2022-11-15 10:53:11,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in R1-2
2022-11-15 10:53:11,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from R1-1
2022-11-15 10:53:11,027 INFO  ExportHelperExtension.cs: 1136 - Found 25 in R1-1
2022-11-15 10:53:11,027 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in R1-1
2022-11-15 10:53:11,555 INFO  SwAddin.cs: 339 - Loading config tree
2022-11-15 10:53:11,557 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-11-15 10:53:11,558 INFO  SwAddin.cs: 344 - Showing property manager
2022-11-15 10:53:22,336 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:59:18,473 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:59:21,524 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:59:21,955 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 10:59:22,336 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:00:23,225 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:00:25,099 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:00:29,523 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:01:23,956 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:01:25,486 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:01:28,899 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:01:31,172 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:01:58,669 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:02:00,292 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:02:01,713 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:02:38,852 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:02:40,924 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:02:42,606 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:03:09,670 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-11-15 11:03:10,109 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-11-15 11:03:33,332 INFO  ExportHelperExtension.cs: 347 - Creating joint l_rear_wheel
2022-11-15 11:03:41,879 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rw_description to child l_rear_wheel failed
2022-11-15 11:03:41,918 INFO  ExportHelperExtension.cs: 347 - Creating joint r_rear_wheel
2022-11-15 11:03:42,079 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rw_description to child r_rear_wheel failed
2022-11-15 11:03:42,121 INFO  ExportHelperExtension.cs: 347 - Creating joint front_lidar
2022-11-15 11:03:42,304 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rw_description to child front_lidar failed
2022-11-15 11:03:42,449 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_lidar
2022-11-15 11:03:42,609 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rw_description to child rear_lidar failed
2022-11-15 11:03:42,932 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ip200_description
2022-11-15 11:03:42,974 INFO  ExportHelperExtension.cs: 1136 - Found 604 in ip200_description
2022-11-15 11:03:42,976 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in ip200_description
2022-11-15 11:03:42,976 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-11-15 11:03:42,976 INFO  ExportHelperExtension.cs: 1160 - 161 components to check
2022-11-15 11:03:42,977 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-037vRenewer_112-1
2022-11-15 11:03:42,977 INFO  ExportHelperExtension.cs: 1136 - Found 25 in M21-002-037vRenewer_112-1
2022-11-15 11:03:42,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-037vRenewer_112-1
2022-11-15 11:03:42,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-009vRenewer_112-1
2022-11-15 11:03:42,978 INFO  ExportHelperExtension.cs: 1136 - Found 31 in M21-003-009vRenewer_112-1
2022-11-15 11:03:42,978 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-009vRenewer_112-1
2022-11-15 11:03:42,979 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-006vRenewer_112-2
2022-11-15 11:03:42,979 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-002-006vRenewer_112-2
2022-11-15 11:03:42,979 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-006vRenewer_112-2
2022-11-15 11:03:42,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-033vRenewer_112-1
2022-11-15 11:03:42,980 INFO  ExportHelperExtension.cs: 1136 - Found 26 in M21-002-033vRenewer_112-1
2022-11-15 11:03:42,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-033vRenewer_112-1
2022-11-15 11:03:42,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-013vRenewer_112-1
2022-11-15 11:03:42,981 INFO  ExportHelperExtension.cs: 1136 - Found 26 in M21-003-013vRenewer_112-1
2022-11-15 11:03:42,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-013vRenewer_112-1
2022-11-15 11:03:42,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-021vRenewer_112-1
2022-11-15 11:03:42,982 INFO  ExportHelperExtension.cs: 1136 - Found 31 in M21-003-021vRenewer_112-1
2022-11-15 11:03:42,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-021vRenewer_112-1
2022-11-15 11:03:42,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-006vRenewer_112-1
2022-11-15 11:03:42,983 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-002-006vRenewer_112-1
2022-11-15 11:03:42,983 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-006vRenewer_112-1
2022-11-15 11:03:42,984 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-016vRenewer_112-1
2022-11-15 11:03:42,984 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-003-016vRenewer_112-1
2022-11-15 11:03:42,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-016vRenewer_112-1
2022-11-15 11:03:42,985 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_BCA0C5B4B9C1_X0_vRenewer12-1
2022-11-15 11:03:42,985 INFO  ExportHelperExtension.cs: 1136 - Found 24 in _X2_BCA0C5B4B9C1_X0_vRenewer12-1
2022-11-15 11:03:42,985 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_BCA0C5B4B9C1_X0_vRenewer12-1
2022-11-15 11:03:42,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-033vRenewer_112-2
2022-11-15 11:03:42,986 INFO  ExportHelperExtension.cs: 1136 - Found 26 in M21-002-033vRenewer_112-2
2022-11-15 11:03:42,986 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-033vRenewer_112-2
2022-11-15 11:03:42,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-033vRenewer_112-3
2022-11-15 11:03:42,987 INFO  ExportHelperExtension.cs: 1136 - Found 26 in M21-002-033vRenewer_112-3
2022-11-15 11:03:42,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-033vRenewer_112-3
2022-11-15 11:03:42,987 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 312312-1
2022-11-15 11:03:42,988 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 312312-1
2022-11-15 11:03:42,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 312312-1
2022-11-15 11:03:42,989 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-018vRenewer_112-1
2022-11-15 11:03:42,989 INFO  ExportHelperExtension.cs: 1136 - Found 33 in M21-003-018vRenewer_112-1
2022-11-15 11:03:42,989 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-018vRenewer_112-1
2022-11-15 11:03:42,990 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-016vRenewer_112-3
2022-11-15 11:03:42,990 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-003-016vRenewer_112-3
2022-11-15 11:03:42,990 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-016vRenewer_112-3
2022-11-15 11:03:42,990 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-016vRenewer_112-4
2022-11-15 11:03:42,991 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-003-016vRenewer_112-4
2022-11-15 11:03:42,991 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-016vRenewer_112-4
2022-11-15 11:03:42,991 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-020vRenewer_112-1
2022-11-15 11:03:42,992 INFO  ExportHelperExtension.cs: 1136 - Found 41 in M21-003-020vRenewer_112-1
2022-11-15 11:03:42,992 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-020vRenewer_112-1
2022-11-15 11:03:42,992 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-007vRenewer_112-1
2022-11-15 11:03:42,993 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-002-007vRenewer_112-1
2022-11-15 11:03:42,993 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-007vRenewer_112-1
2022-11-15 11:03:42,993 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-037vRenewer_112-2
2022-11-15 11:03:42,994 INFO  ExportHelperExtension.cs: 1136 - Found 25 in M21-002-037vRenewer_112-2
2022-11-15 11:03:42,994 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-037vRenewer_112-2
2022-11-15 11:03:42,994 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GL-75-ASS ĳ����rr-1
2022-11-15 11:03:42,995 INFO  ExportHelperExtension.cs: 1136 - Found 39 in GL-75-ASS ĳ����rr-1
2022-11-15 11:03:42,995 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GL-75-ASS ĳ����rr-1
2022-11-15 11:03:42,995 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-016vRenewer_112-5
2022-11-15 11:03:42,996 INFO  ExportHelperExtension.cs: 1136 - Found 24 in M21-003-016vRenewer_112-5
2022-11-15 11:03:42,996 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-016vRenewer_112-5
2022-11-15 11:03:42,996 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-018vRenewer_112-2
2022-11-15 11:03:42,997 INFO  ExportHelperExtension.cs: 1136 - Found 33 in M21-003-018vRenewer_112-2
2022-11-15 11:03:42,997 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-018vRenewer_112-2
2022-11-15 11:03:42,997 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-003-003vRenewer_112-3
2022-11-15 11:03:42,998 INFO  ExportHelperExtension.cs: 1136 - Found 35 in M21-003-003vRenewer_112-3
2022-11-15 11:03:42,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-003-003vRenewer_112-3
2022-11-15 11:03:42,998 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-010vRenewer05012-1
2022-11-15 11:03:43,000 INFO  ExportHelperExtension.cs: 1136 - Found 31 in M21-002-010vRenewer05012-1
2022-11-15 11:03:43,000 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-010vRenewer05012-1
2022-11-15 11:03:43,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Drive_Wheel_ASM_RH.vvvRenewer_112-1
2022-11-15 11:03:43,000 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Drive_Wheel_ASM_RH.vvvRenewer_112-1
2022-11-15 11:03:43,000 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Drive_Wheel_ASM_RH.vvvRenewer_112-1
2022-11-15 11:03:43,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GL-75-ASS ĳ����rr-4
2022-11-15 11:03:43,002 INFO  ExportHelperExtension.cs: 1136 - Found 39 in GL-75-ASS ĳ����rr-4
2022-11-15 11:03:43,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GL-75-ASS ĳ����rr-4
2022-11-15 11:03:43,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-010vRenewer05012-2
2022-11-15 11:03:43,002 INFO  ExportHelperExtension.cs: 1136 - Found 31 in M21-002-010vRenewer05012-2
2022-11-15 11:03:43,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M21-002-010vRenewer05012-2
2022-11-15 11:03:43,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M21-002-009vRenewer05012-1
