Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
ip200_description,-8.074233413775E-05,0.00167010666358344,0.253055984044282,0,0,0,19.2341768436338,0.73131577307895,0.00084688488709123,0.00164494760727376,0.724104006445325,-5.57752444312045E-05,1.39581073958625,0,0,0,0,0,0,package://rw_001/meshes/rw_description.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rw_001/meshes/rw_description.STL,,BCOVR-1;IntelRealsense_D435_Multibody-1;INTB-1;액추앞판r12-1;배터리잔량표시기-1;sw-1;파트12-1;urgentS-1;컨버터 커버2-1;CS2-2;프ASSY-1/프3-4;GL-75-ASS 캐스터rr-1;GL-75-ASS 캐스터rr-3;NREAR2-1/M21-002-008vRenewer_112-1;컨버터사이드-2;프ASSY-1/프1-1;프ASSY-1/프3-3;프ASSY-1/프6-1;프ASSY-1/프5-2;프ASSY-1/프2-1;프ASSY-1/프8-2;프ASSY-1/프3-2;컨버터 커버-3;컨버터사이드-3;프ASSY-1/프7-1;Drive_Wheel_ASM_RH.vvvRenewer_112-1/M21-002-001vRenewer_112-1/SIMvRenewer_112-1;M21-002-033vRenewer_112-1;M21-002-010vRenewer05012-2;M21-003-016vRenewer_112-5;M21-002-006vRenewer_112-2;GL-75-ASS 캐스터rr-2;Drive_Wheel_ASM_LH.vvvRenewer_112-1/M21-002-001=vRenewer_112-1/SIDE Wheel Mount.vvvRenewer_112-1;GL-75-ASS 캐스터rr-4;M21-002-010vRenewer05012-1;M21-003-016vRenewer_112-3;M21-002-033vRenewer_112-3;프ASSY-1/프4-1;M21-002-006vRenewer_112-1;프ASSY-1/프8-1;프ASSY-1/프3-1;CS2-1;판1-1;판5-1;판3-1;판2-1;판4-1;액추축r12-1;액추상단축2r12-2;ASSY00001-1/RW1_1-1;ASSY00001-1/RW2_1-1;액추축rr12-1;축지지대r12-1;액프r12-1;파트14-1;액프2r12-1;2층판-1;엑스반더r12-1;UCOVR-1;파트12-2;urgentS-2;M21-003-006v49854956-1/BT_Antenna2.vvv-1;M21-003-006v49854956-1/BT_Antenna1.vvv-1;M21-003-006v-1/BT_Antenna1.vvv-1;M21-003-006v-1/BT_Antenna2.vvv-1;파트13112-1;액추에이터..12-1/ThanDeXiLanh_112-1;GL3 adp ETH_2r-2;M3 서포트vv-9;릴레이-1;M21-003-020vRenewer_112-1/Ardi_UNO_Platine_001vRenewer_112-1;M21-003-020vRenewer_112-1/atmega328_socket_001vRenewer_112-1;M21-003-020vRenewer_112-1/Headers_Analog_001vRenewer_112-1;M21-003-020vRenewer_112-1/atmega328_001vRenewer_112-1;M21-003-020vRenewer_112-1/Pins_3fach_q_001vRenewer_112-1;M3 서포트vv-5;M3 서포트vv-6;M21-003-020vRenewer_112-1/Headers_digital_001vRenewer_112-1;M21-003-020vRenewer_112-1/Quarz_Arduino_16_001vRenewer_112-1;M21-003-020vRenewer_112-1/Kondensator_A8-47-25V_001vRenewer_112-1;M21-003-020vRenewer_112-1/Kondensator_A8-47-25V_002vRenewer_112-1;M3 서포트vv-7;M21-003-020vRenewer_112-1/Stromanschluss_arduino UNO_001vRenewer_112-1;M21-003-020vRenewer_112-1/Transistor Arduino UNO_001vRenewer_112-1;M21-003-020vRenewer_112-1/USB_typeB_001vRenewer_112-1;M21-003-020vRenewer_112-1/Pins_3fach_q_002vRenewer_112-1;M21-003-020vRenewer_112-1/achterTeil_001vRenewer_112-1;M3 서포트vv-8;M21-003-020vRenewer_112-1/resetButton UNO_001vRenewer_112-1;M21-003-020vRenewer_112-1/LED Arduino UNO gr_X2_CCB4_X0_n_001vRenewer12-1;M21-003-020vRenewer_112-1/LED Arduino UNO gelb_002vRenewer_112-1;M21-003-020vRenewer_112-1/LED Arduino UNO gelb_003vRenewer_112-1;M3 서포트vv-12;M3 서포트vv-11;액츄에이터.....12-1/CanXiLanh_112-1;액츄에이터.....12-1/BitCaoSu_112-1;액츄에이터.....12-1/NutChotNgang_112-1;액츄에이터.....12-1/NutChotNgang_112-2;ASSY00001-1/RW3_1-1;액추상단축2r12-1;축지지대2r12-1;축지지대2r12-2;액추부씽3r12-2;액추부씽3r12-1;312312-2;M21-002-033vRenewer_112-2;312312-1;스냅링축r12-4;스냅링축r12-3;액추베어링r12-1;액추베어링r12-2,rw_description_3,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
l_rear_wheel,3.60441696500543E-06,-0.0923002305760895,0.000587940142489175,0,0,0,1.04815459938863,0.00261088701633814,1.31102007184665E-08,-3.81505861905977E-08,0.00121500177792377,3.58019706903565E-05,0.00258940454618749,0,0,0,0,0,0,package://rw_001/meshes/l_rear_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rw_001/meshes/l_rear_wheel.STL,,M21-002-037vRenewer_112-2/_X2_C6B0B808D0C4_X0_3vRenewer12-1;M21-002-037vRenewer_112-2/_X2_C6B0B808D0C4_X0_2vRenewer12-1;M21-002-037vRenewer_112-2/_X2_C6B0B808D0C4_X0_1vRenewer12-1;M21-003-009vRenewer_112-1,l_rear_wheel_3,l_rear_wheel_1,l_rear_wheel,continuous,0,0.3405,0.0649999999999999,0,0,0,rw_description,0,-1,0,,,,,,,,,,,,
r_rear_wheel,-1.93085150211863E-07,0.0922981752597209,0.000601150921649272,0,0,0,1.04812748709294,0.00261080454514841,1.80765553467149E-08,8.41125092686639E-09,0.00121496443053289,-3.57478245635109E-05,0.0025893893403154,0,0,0,0,0,0,package://rw_001/meshes/r_rear_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rw_001/meshes/r_rear_wheel.STL,,M21-002-037vRenewer_112-1/_X2_C6B0B808D0C4_X0_3vRenewer12-1;M21-002-037vRenewer_112-1/_X2_C6B0B808D0C4_X0_1vRenewer12-1;M21-002-037vRenewer_112-1/_X2_C6B0B808D0C4_X0_2vRenewer12-1;M21-003-009vRenewer_1122-1,r_rear_wheel_3,r_rear_wheel_1,r_rear_wheel,continuous,0,-0.3405,0.0649999999996,0,0,0,rw_description,0,1,0,,,,,,,,,,,,
front_lidar,-0.0633925543300677,-6.19753136898854E-05,-0.0147536372771876,0,0,0,0.385651153728386,0.00973637361531699,-4.55675275538205E-11,-0.000217121449304545,0.000870251294406086,1.24939133642565E-11,0.00999879780357618,0,0,0,0,0,0,package://rw_001/meshes/front_lidar.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rw_001/meshes/front_lidar.STL,,"M21-003-003vRenewer_112-3/front cover 421(_X2_AD6CBC30_X0_5,_X2_AC01B3C4_X0_2).vvvRenewer_112-1;M21-003-003vRenewer_112-3/rear cover 612(_X2_AE08D615_X0_).vvvRenewer_112-1;M21-003-003vRenewer_112-3/logo pc.vvvRenewer_112-1;프ASSY-1/프5-2",front_lidar_3,front_lidar_1,front_lidar,continuous,0.3578605350155,0,0.2092511729546,0,0,0,rw_description,0,0,1,,,,,,,,,,,,
rear_lidar,0.0633895966524598,6.19753136896356E-05,-0.0147536372771875,0,0,0,0.385651153728386,0.00973637361531705,-4.55675265329909E-11,0.000217099148045366,0.000870212405273177,-1.2493916469303E-11,0.00999875891444332,0,0,0,0,0,0,package://rw_001/meshes/rear_lidar.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rw_001/meshes/rear_lidar.STL,,"M21-003-003vRenewer_1122-1/front cover 421(_X2_AD6CBC30_X0_5,_X2_AC01B3C4_X0_2).vvvRenewer_112-1;M21-003-003vRenewer_1122-1/rear cover 612(_X2_AE08D615_X0_).vvvRenewer_112-1;프ASSY-1/프7-1;M21-003-003vRenewer_1122-1/logo pc.vvvRenewer_112-1",rear_lidar_3,rear_lidar_1,rear_lidar,continuous,-0.3578605350155,0,0.2092511729546,0,0,0,rw_description,0,0,1,,,,,,,,,,,,
